id,url,handle,comment_count,comment
302_cmt,https://www.tiktok.com/@sportynopit/video/7198536747708435739,sportynopit,715,Thank you mba infonyab🥰
302_cmt,https://www.tiktok.com/@sportynopit/video/7198536747708435739,sportynopit,715,Lah dri 2018 gw ke SG pake paspor biasa uda autogate 😳 di Ngurah juga uda dari lama..
302_cmt,https://www.tiktok.com/@sportynopit/video/7198536747708435739,sportynopit,715,Di Singapore passport biasa jg bisa. Malah sebelum Covid dah bisa
303_cmt,https://www.tiktok.com/@hilmzeats/video/7250707894729968898,hilmzeats,31,hi do u know about any buses from sg to kl? or planes from sg to kl?
303_cmt,https://www.tiktok.com/@hilmzeats/video/7250707894729968898,hilmzeats,31,You are absolutely right about airasia god
303_cmt,https://www.tiktok.com/@hilmzeats/video/7250707894729968898,hilmzeats,31,I'll take batik air too from surabaya indonesia to singapore this month! hope it will be as smooth as your experience ☺
303_cmt,https://www.tiktok.com/@hilmzeats/video/7250707894729968898,hilmzeats,31,Hi! Where do I book Batik air flights? Directly from their website or through an app?
303_cmt,https://www.tiktok.com/@hilmzeats/video/7250707894729968898,hilmzeats,31,Airport location inconvenient
303_cmt,https://www.tiktok.com/@hilmzeats/video/7250707894729968898,hilmzeats,31,"Boss, you always go KL, can you share your top 3 MUST EATS there? If more also can :)"
303_cmt,https://www.tiktok.com/@hilmzeats/video/7250707894729968898,hilmzeats,31,"I took Batok air to KL since the time they were named Malindo air. I like that it includes 20kg check-in baggage, can online check in. 👍🏼"
303_cmt,https://www.tiktok.com/@hilmzeats/video/7250707894729968898,hilmzeats,31,How early did you book the flight ticket to get that RM99? I paid RM240 for the same route recently but it was like one week before the date
303_cmt,https://www.tiktok.com/@hilmzeats/video/7250707894729968898,hilmzeats,31,"Batik airways is amazing! My check in luggage cracked and i told the staff, they were so friendly and helped change the luggage✨"
303_cmt,https://www.tiktok.com/@hilmzeats/video/7250707894729968898,hilmzeats,31,"Hi, which Changi terminal is Batik Air?"
303_cmt,https://www.tiktok.com/@hilmzeats/video/7250707894729968898,hilmzeats,31,Hi! Where do you book your tickets with Batik AIR?
303_cmt,https://www.tiktok.com/@hilmzeats/video/7250707894729968898,hilmzeats,31,Cool batik air
303_cmt,https://www.tiktok.com/@hilmzeats/video/7250707894729968898,hilmzeats,31,yes. love batik.air... 🥰
303_cmt,https://www.tiktok.com/@hilmzeats/video/7250707894729968898,hilmzeats,31,You know they’re banned in EU?
303_cmt,https://www.tiktok.com/@hilmzeats/video/7250707894729968898,hilmzeats,31,Pls air asia is so bad
303_cmt,https://www.tiktok.com/@hilmzeats/video/7250707894729968898,hilmzeats,31,I took the same route in Dec and it was delayed 2.5hrs
303_cmt,https://www.tiktok.com/@hilmzeats/video/7250707894729968898,hilmzeats,31,this is a sign because im dying for a quick getaway lol
303_cmt,https://www.tiktok.com/@hilmzeats/video/7250707894729968898,hilmzeats,31,batik air rescheduled and then cancelled my flight less than a week before departure... and didn't refund 100%... go at your own risk
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Common Magnus W
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Should have taken Swedish food
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,couldve put the goverment one for the philippines
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Philippine government and economy: 💀💀
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,I’ve been waiting for Philippines to appear in these type of videos 😭 I’m grateful you didn’t agree with us having worst food
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,fr Filipino food🔥🔥🔥
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,bro is afraid to get cancel by filipinos
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,"you should switched Sweden and Philippines, Philippine weather is either really hot and humid, or a 300kmph wind is ripping your roof straight off."
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,well as an indonesian we love almost everything abt the country except the government.
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,LMFAO SWEDEN HAS GOOD WEATHER 💀
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,if you put philippines on government it's an easy win
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,should've put iraq for government 💀
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Ph for the government
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Singapore has beauty in my opinion
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Vietnam has good economy but it has better food
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Iraq is safe. The only danger is if the USA decides to bomb it for no reason. Otherwise it’s safer than USA itself lol
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,"As a Filipino, our food is a straight W"
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Dudee Singapore is one the best natural beauty everrr its soo pretty
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Vietnam has good economy tho
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Bro iraq is very safe
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Sweden has beautiful weather what do you meannn
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,you picked the right thing for indonesia 😂😂
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,it's not like he's gonna know what countries would pop up next.
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Cap on Iraq being one of the least safe countries
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,While Singapore is a city state it has tons of natural beauty.
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,finally including the Philippines
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Its so hard getting a bad food option most food around the world is amazing
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Indonesian government the best 😳😂
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,We need United Kingdom for food bruh
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,"it's better if you chose Iraq government, because there is some places in Iraq are safe but the government is total chaos"
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,I feel like this game is impossible because I can't think of any country's food that is bad
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,"Ok but what countries food is truly bad enough to deserve that category? Every country has its charm, even if it’s not for everybody."
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Indonesian for government?😳
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Phillipinos: i respect this man's whole life. I'm happy you love our food🥰🥰
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,"Philippines: Government, Military, and Economy."
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,is this series going to go until you roll France 7 times?
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,"Me,from Iraq like💀"
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,I think going for food for Sweden was the move.
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,You didn’t go to Iraq right? 😹 it’s pretty safe
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Iraq is safe now
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,his voice is so calming
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,singapore 🇸🇬 is beautiful i’ve been there therese so much stuff to do there nice jungles and more the weather there rains a lot
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,BRO SWEDISH WEATHER IS LITERALLY PERFECT💀💀💀💀
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,w food opinion
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,one of the least safe maybe for you but being there it's sooooo beautiful people lie so much it's sad
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Zlatan is that you?
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Imo Sweden has good weather cold in the winter warm in the summer
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,bro iraq safer than uk
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,I hear nothing
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Is Poland in any of these
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,macedonia has strong army
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Here when the sound is gone
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,macedonia* 😉
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,singapore is beautiful
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,How is Sweden bad weather
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Sweden have the best weather
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,-right.
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Let's not forget Balut exists...
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,south africa
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,"Imagine if he got just Iraq,Iran,Pakistan and Afghanistan"
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Hi 👋 I just watched your live I’m so interested and want to know more how ?
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,*macedonia
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,WE GOT THE SAME NAMEEEE😱😱😱😱😱😱😱😱
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,LOL yeah the weather here in Sweden is not great 😂
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,ouch💀
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,🇮🇷🇮🇶
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,As an Indonesian I couldn’t agree more
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,This off a bit
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,"Swedish weather is not that bad, it’s actually quite good’"
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,should have take Philippines weather
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Sweden has amazing weather though the year I traveled and visited there multiple times.
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,I got filipino neighbours and whenever they give leftovers I cant wait to just devour that stuff
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Should have put Sweden for food
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,I GUESS IT PHIL IS GOING IN THE FOOD
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,from Philippines 🥰🥰
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Sweden's weather is pretty good. Love the snow and cold.
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Sweden is good weather tho (it’s cold)
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,weather should've been the Philippines
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Extremely Common Magnus Big W
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Big W at the end thank you 😁
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Philippines do have the best food
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,common Philippines w
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,Indonesia’s gov is acttualy improving at an incredible rate.
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,sweden's food and phillipines weather its to hot here
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,I would put Philippines in the Government or Economy category
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,PH should be government hshsjsja we are aware so we won't cancel u 🤭🤭
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,"still amazes me how people think cool climate = bad, unbearably hot = good"
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,As a Norwegian the Sweden weather is fine
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,You combine it all and you get America
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,indo govern is pretty good
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,YES!!!! PH represent!
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,should've put swedish food and Philippine weather haiyyaa🤦🤦
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,philippine government
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,"you should have gotten phillippine weather bc our ""winter"" season is literally continuous super typhoons"
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,u can put Philippines in governmenr
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,philppine government economy and weather☠
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,I feel like Philippines should be in the weather we are literally the first country in asia where typhoons hit
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,philippines is on my top 1 food list
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,a bunch of southeast countries :0
304_cmt,https://www.tiktok.com/@masterywithmagnus/video/7122606387888147717,masterywithmagnus,3818,why he look like mark ballas
305_cmt,https://www.tiktok.com/@yanggggxxi/video/7198105724529036571,yanggggxxi,35,What are the travel requirements po? Ty!
305_cmt,https://www.tiktok.com/@yanggggxxi/video/7198105724529036571,yanggggxxi,35,is this for one day only?
305_cmt,https://www.tiktok.com/@yanggggxxi/video/7198105724529036571,yanggggxxi,35,Hi po! San po kayo kumain sa mbs?
305_cmt,https://www.tiktok.com/@yanggggxxi/video/7198105724529036571,yanggggxxi,35,dapat naa jud tay mga pa ing ani efek @Abigail Bag-o 😂
305_cmt,https://www.tiktok.com/@yanggggxxi/video/7198105724529036571,yanggggxxi,35,ano ibig sabihin ng cebpasgo sa mrt card
305_cmt,https://www.tiktok.com/@yanggggxxi/video/7198105724529036571,yanggggxxi,35,Hm po entrance fee sa universal studio?
305_cmt,https://www.tiktok.com/@yanggggxxi/video/7198105724529036571,yanggggxxi,35,namimiss ko na singapore... 🥰🥰 been there last january lang 😁
305_cmt,https://www.tiktok.com/@yanggggxxi/video/7198105724529036571,yanggggxxi,35,Hi Sir need pa ba ang travel insurance papuntang SG?mag travel kami kasi sa August..TIA.
305_cmt,https://www.tiktok.com/@yanggggxxi/video/7198105724529036571,yanggggxxi,35,Need pp ba ng vaccine??
305_cmt,https://www.tiktok.com/@yanggggxxi/video/7198105724529036571,yanggggxxi,35,haha! lumabas ka sa fyp ko!
305_cmt,https://www.tiktok.com/@yanggggxxi/video/7198105724529036571,yanggggxxi,35,Sir ako po hinanap sa inyo sa airport??
305_cmt,https://www.tiktok.com/@yanggggxxi/video/7198105724529036571,yanggggxxi,35,Hi! What hotel did you stay?
305_cmt,https://www.tiktok.com/@yanggggxxi/video/7198105724529036571,yanggggxxi,35,💕
305_cmt,https://www.tiktok.com/@yanggggxxi/video/7198105724529036571,yanggggxxi,35,Hi! If u guys are also looking for a budget hotel here’s my reco : https://vt.tiktok.com/ZS8HukCjk/ enjoy sg and stay safe! :)
306_cmt,https://www.tiktok.com/@nessiemess/video/7216724500421889281,nessiemess,12,It will be very beautiful to take pictures here!
306_cmt,https://www.tiktok.com/@nessiemess/video/7216724500421889281,nessiemess,12,wow🥰
306_cmt,https://www.tiktok.com/@nessiemess/video/7216724500421889281,nessiemess,12,Location please 😁
306_cmt,https://www.tiktok.com/@nessiemess/video/7216724500421889281,nessiemess,12,entry fee?
306_cmt,https://www.tiktok.com/@nessiemess/video/7216724500421889281,nessiemess,12,@ally 🍄 @Shaq 🦭🫧
306_cmt,https://www.tiktok.com/@nessiemess/video/7216724500421889281,nessiemess,12,@Sebbbbbb 🤌🏻
307_cmt,https://www.tiktok.com/@peltings/video/7230051909913087250,peltings,46,also you will get shocked from the static
307_cmt,https://www.tiktok.com/@peltings/video/7230051909913087250,peltings,46,When booking slot need come early before?
307_cmt,https://www.tiktok.com/@peltings/video/7230051909913087250,peltings,46,I'm afraid of the birds are there any areas where the birds are enclosed?
307_cmt,https://www.tiktok.com/@peltings/video/7230051909913087250,peltings,46,You forgot bout the metal railings😂
307_cmt,https://www.tiktok.com/@peltings/video/7230051909913087250,peltings,46,Are there owls? They use to have an indoor owl place
307_cmt,https://www.tiktok.com/@peltings/video/7230051909913087250,peltings,46,Thanks for sharing a detailed guide!
307_cmt,https://www.tiktok.com/@peltings/video/7230051909913087250,peltings,46,How about a collab with the coziest Private movie room in Singapore! 😁
307_cmt,https://www.tiktok.com/@peltings/video/7230051909913087250,peltings,46,Bird paradise is it near mandai zoo?
307_cmt,https://www.tiktok.com/@peltings/video/7230051909913087250,peltings,46,wow....🥰🥰🥰🥰
307_cmt,https://www.tiktok.com/@peltings/video/7230051909913087250,peltings,46,maei7395
307_cmt,https://www.tiktok.com/@peltings/video/7230051909913087250,peltings,46,@aniknanik53 pie iki apik
307_cmt,https://www.tiktok.com/@peltings/video/7230051909913087250,peltings,46,how much ?
307_cmt,https://www.tiktok.com/@peltings/video/7230051909913087250,peltings,46,Already go I already go ha ha
307_cmt,https://www.tiktok.com/@peltings/video/7230051909913087250,peltings,46,👍👍👍
307_cmt,https://www.tiktok.com/@peltings/video/7230051909913087250,peltings,46,@Jonel De Leon
307_cmt,https://www.tiktok.com/@peltings/video/7230051909913087250,peltings,46,🥰🥰🥰
307_cmt,https://www.tiktok.com/@peltings/video/7230051909913087250,peltings,46,"I am not singapore local, your promo code cannot be use for discount.."
307_cmt,https://www.tiktok.com/@peltings/video/7230051909913087250,peltings,46,Hi Alayna! Would love to collab with you but can’t drop you a DM due to your privacy settings. Could you drop me a DM? Thank you! :)
307_cmt,https://www.tiktok.com/@peltings/video/7230051909913087250,peltings,46,"For the bird feeding activity, booking can only done when I am done rite? I don’t see any of these activity booking available online. Going there tml."
307_cmt,https://www.tiktok.com/@peltings/video/7230051909913087250,peltings,46,Too far 😴
307_cmt,https://www.tiktok.com/@peltings/video/7230051909913087250,peltings,46,@izat tukang kubur
308_cmt,https://www.tiktok.com/@tfnyk/video/7240359233177406727,tfnyk,41,Where do you position your 360?
308_cmt,https://www.tiktok.com/@tfnyk/video/7240359233177406727,tfnyk,41,Any recommendations for lodging there?
308_cmt,https://www.tiktok.com/@tfnyk/video/7240359233177406727,tfnyk,41,Bukit awan heading to cameron if i not wrong is it?
308_cmt,https://www.tiktok.com/@tfnyk/video/7240359233177406727,tfnyk,41,Can I follow you riding with partners?
308_cmt,https://www.tiktok.com/@tfnyk/video/7240359233177406727,tfnyk,41,my dream bike😳😳
308_cmt,https://www.tiktok.com/@tfnyk/video/7240359233177406727,tfnyk,41,nape google ckp permanently close
308_cmt,https://www.tiktok.com/@tfnyk/video/7240359233177406727,tfnyk,41,New ride location added ✍🏼
308_cmt,https://www.tiktok.com/@tfnyk/video/7240359233177406727,tfnyk,41,nice view 😍
308_cmt,https://www.tiktok.com/@tfnyk/video/7240359233177406727,tfnyk,41,rip bro
308_cmt,https://www.tiktok.com/@tfnyk/video/7240359233177406727,tfnyk,41,The road there is nice. Real nice spot.
308_cmt,https://www.tiktok.com/@tfnyk/video/7240359233177406727,tfnyk,41,nak lagi best sewa boat lalu sungai tembeling pagi2 kabus dgn hutan dia nice gila .
308_cmt,https://www.tiktok.com/@tfnyk/video/7240359233177406727,tfnyk,41,"Pernah ride sini dulu sekali, syahdu ouhh.."
308_cmt,https://www.tiktok.com/@tfnyk/video/7240359233177406727,tfnyk,41,apa nama tempat ni?
308_cmt,https://www.tiktok.com/@tfnyk/video/7240359233177406727,tfnyk,41,wah syiokkk
308_cmt,https://www.tiktok.com/@tfnyk/video/7240359233177406727,tfnyk,41,masyallah nice winding B roads 🥰
308_cmt,https://www.tiktok.com/@tfnyk/video/7240359233177406727,tfnyk,41,May i know whr the actual location of that bridge?😳😳😳
308_cmt,https://www.tiktok.com/@tfnyk/video/7240359233177406727,tfnyk,41,@Dulche
308_cmt,https://www.tiktok.com/@tfnyk/video/7240359233177406727,tfnyk,41,Syiokkk
308_cmt,https://www.tiktok.com/@tfnyk/video/7240359233177406727,tfnyk,41,bum bum
309_cmt,https://www.tiktok.com/@robertaconmaleta/video/7205804929611500805,robertaconmaleta,18,¿Cuál es la temporada más barata para viajar a Singapur?
309_cmt,https://www.tiktok.com/@robertaconmaleta/video/7205804929611500805,robertaconmaleta,18,tips para los vuelos por fi 😅
309_cmt,https://www.tiktok.com/@robertaconmaleta/video/7205804929611500805,robertaconmaleta,18,Hola .. estoy planeando ir a asia a principios de 2024 entre esos Singapur .. Que mes fuiste ? Parece que no tuviste buen clima.
309_cmt,https://www.tiktok.com/@robertaconmaleta/video/7205804929611500805,robertaconmaleta,18,eso es orlando
309_cmt,https://www.tiktok.com/@robertaconmaleta/video/7205804929611500805,robertaconmaleta,18,🥰
309_cmt,https://www.tiktok.com/@robertaconmaleta/video/7205804929611500805,robertaconmaleta,18,@Namjin_Army<3 😂😂😂lo que me sale
309_cmt,https://www.tiktok.com/@robertaconmaleta/video/7205804929611500805,robertaconmaleta,18,Te sigo 👀🙏🏼🤞🏼✨
309_cmt,https://www.tiktok.com/@robertaconmaleta/video/7205804929611500805,robertaconmaleta,18,Lejos el mejor lugar del mundo he ido en 3 ocasiones y volvería siempre
309_cmt,https://www.tiktok.com/@robertaconmaleta/video/7205804929611500805,robertaconmaleta,18,Singapur es mejor que Hong kong
309_cmt,https://www.tiktok.com/@robertaconmaleta/video/7205804929611500805,robertaconmaleta,18,Cuánto gasto en toda su estadía y desde donde tomo su vuelo
309_cmt,https://www.tiktok.com/@robertaconmaleta/video/7205804929611500805,robertaconmaleta,18,Una de las ciudades más caras al más que he ido.
310_cmt,https://www.tiktok.com/@adevanful/video/7196268734644784385,adevanful,71,able share ur itinerary??
310_cmt,https://www.tiktok.com/@adevanful/video/7196268734644784385,adevanful,71,Can share the cost split breakdown? Very interested to know
310_cmt,https://www.tiktok.com/@adevanful/video/7196268734644784385,adevanful,71,pls share details...
310_cmt,https://www.tiktok.com/@adevanful/video/7196268734644784385,adevanful,71,susukino haha the kitchen of sapporo where all food are😋
310_cmt,https://www.tiktok.com/@adevanful/video/7196268734644784385,adevanful,71,Niseko is it convenient without a car? What else can you do there/nearby other than skiing?
310_cmt,https://www.tiktok.com/@adevanful/video/7196268734644784385,adevanful,71,"1,300 per pax but less then 700? I blur"
310_cmt,https://www.tiktok.com/@adevanful/video/7196268734644784385,adevanful,71,"I did previously for 15 days Japan trip about $2500 per person in Japan Osaka, Kyoto, Nara, Tokyo and Kamakura"
310_cmt,https://www.tiktok.com/@adevanful/video/7196268734644784385,adevanful,71,Wow! I like to do that too!
310_cmt,https://www.tiktok.com/@adevanful/video/7196268734644784385,adevanful,71,Hi...do we still need to do PCR or print vax cert before enter Japan?
310_cmt,https://www.tiktok.com/@adevanful/video/7196268734644784385,adevanful,71,very nice budget for such nice trip.. 😁
310_cmt,https://www.tiktok.com/@adevanful/video/7196268734644784385,adevanful,71,@daintyflair bff trip!!
310_cmt,https://www.tiktok.com/@adevanful/video/7196268734644784385,adevanful,71,Im staying at Ecolodge right now. One word = Solid 💯💪🏽
310_cmt,https://www.tiktok.com/@adevanful/video/7196268734644784385,adevanful,71,"quiet cheap, 10 yrs ago, I go Japan already need to spend around $2500/pax."
310_cmt,https://www.tiktok.com/@adevanful/video/7196268734644784385,adevanful,71,include rental of ski equipments ?
310_cmt,https://www.tiktok.com/@adevanful/video/7196268734644784385,adevanful,71,"Planning to go with my bf soon, thanks sharing 🫶🏽"
310_cmt,https://www.tiktok.com/@adevanful/video/7196268734644784385,adevanful,71,I need to save money if I want to go there
310_cmt,https://www.tiktok.com/@adevanful/video/7196268734644784385,adevanful,71,"Thank you so much, planning to go this year!"
310_cmt,https://www.tiktok.com/@adevanful/video/7196268734644784385,adevanful,71,"And do you have reccos for omakase, beef etc?"
310_cmt,https://www.tiktok.com/@adevanful/video/7196268734644784385,adevanful,71,air ticket how long ago you book?
311_cmt,https://www.tiktok.com/@tiktokforbusinesssea/video/7251489628920777985,tiktokforbusinesssea,6139,nice..
311_cmt,https://www.tiktok.com/@tiktokforbusinesssea/video/7251489628920777985,tiktokforbusinesssea,6139,Amazing
311_cmt,https://www.tiktok.com/@tiktokforbusinesssea/video/7251489628920777985,tiktokforbusinesssea,6139,wow
311_cmt,https://www.tiktok.com/@tiktokforbusinesssea/video/7251489628920777985,tiktokforbusinesssea,6139,Top
311_cmt,https://www.tiktok.com/@tiktokforbusinesssea/video/7251489628920777985,tiktokforbusinesssea,6139,yes..
